WEEK,TRUCK_BRAND_NAME,CITY,LOCATION,WEEKLY_SALES,TOTAL_QUANTITY
116,5,2,2014,4474.0,882
116,8,4,838,896.0,91
116,13,0,24,9901.0,833
116,2,0,1672,5557.0,640
116,8,3,1379,9061.0,951
116,2,1,165,27857.0,3216
116,7,1,252,48877.0,3437
116,2,1,1151,26885.0,3095
116,6,1,674,13414.5,2813
116,6,1,949,16271.0,3455
116,2,1,201,24736.0,2867
116,5,4,1599,492.0,97
116,6,2,1927,2227.0,466
116,10,2,556,7546.0,775
116,6,3,206,38.0,8
116,2,1,1957,29242.0,3369
116,2,1,1958,27776.0,3207
116,12,1,1836,27689.0,2955
116,9,2,1754,7015.0,645
116,14,2,236,8101.0,569
116,6,2,1156,6194.5,1314
116,5,2,1715,4515.0,874
116,6,4,1496,322.5,72
116,8,4,657,849.0,90
116,6,4,1822,459.0,94
116,8,4,1449,1084.0,112
116,4,4,1055,1127.0,109
116,5,0,983,259.0,52
116,14,2,631,16948.5,1162
116,10,2,515,7129.5,736
116,9,2,1574,8241.0,789
116,3,3,1880,5604.0,584
116,1,2,1085,6349.0,808
116,1,1,868,22003.0,2794
116,3,3,1839,5461.0,568
116,5,4,592,513.0,101
116,7,0,227,7165.0,519
116,9,4,1603,2313.0,221
116,9,2,1135,324.0,32
116,5,2,1289,3201.0,627
116,8,4,2010,1068.0,111
116,2,1,1725,23492.0,2716
116,6,2,719,365.0,73
116,3,4,581,1228.0,127
116,12,4,1560,825.0,88
116,5,4,409,597.0,116
116,12,1,1483,26176.0,2794
116,11,1,727,26596.0,3273
116,6,1,373,15132.5,3188
116,0,0,1036,5322.0,525
116,9,0,1364,10544.0,943
116,5,0,295,5254.0,1017
116,6,3,2029,4014.5,843
116,14,2,162,12542.5,862
116,10,3,470,6808.5,703
116,5,0,465,3954.0,771
116,12,4,588,888.0,107
116,11,4,406,1548.0,197
116,11,1,554,25047.0,3081
116,11,1,1836,21901.0,2717
116,13,3,539,8961.0,762
116,10,3,1929,8567.5,872
116,10,2,1156,5405.5,545
116,6,4,214,827.5,170
116,7,1,1663,40938.0,2881
116,11,1,622,26086.0,3234
116,3,4,1609,887.0,92
116,4,1,263,37330.0,3489
116,4,4,1606,14.0,1
116,7,4,1577,1068.0,75
116,6,2,682,3001.5,639
116,8,2,820,6517.0,680
116,8,2,992,8164.0,861
116,9,2,1531,6342.0,581
116,4,1,1932,36084.0,3349
116,6,1,563,16101.0,3413
116,8,2,526,10194.0,1070
116,1,2,311,6385.0,802
116,1,1,1074,21769.0,2777
116,6,4,268,346.0,75
116,7,4,882,1578.0,109
116,12,1,1343,31424.0,3348
116,7,1,714,40481.0,2825
116,7,1,544,45840.0,3248
116,1,1,1008,26275.0,3364
116,7,1,533,40995.0,2930
116,1,1,277,21688.0,2745
116,6,1,738,16178.0,3393
116,7,4,645,1789.0,128
116,9,4,646,1258.0,104
116,4,4,318,1757.0,162
116,8,4,1061,1420.0,148
116,0,0,448,12157.0,1174
116,9,0,171,8449.0,788
116,1,2,1383,5380.0,684
116,10,2,378,6171.0,637
116,1,2,1298,4305.0,549
116,6,2,1181,4100.5,867
116,2,0,814,3935.0,471
116,12,4,1978,699.0,80
116,10,0,1914,532.5,53
116,10,3,933,5310.0,551
116,13,0,1476,11576.0,943
116,1,3,1669,7059.0,894
116,12,4,1603,1154.0,119
116,7,4,401,2239.0,157
116,7,4,1503,1854.0,132
116,4,4,403,822.0,79
116,12,4,1583,967.0,95
116,6,4,1563,689.5,142
116,1,1,1091,25274.0,3213
116,4,1,1477,36245.0,3343
116,11,1,2003,28641.0,3532
116,2,1,250,24495.0,2829
116,12,4,638,1081.0,113
116,12,1,919,31528.0,3305
116,9,4,1978,83.0,8
116,11,4,882,672.0,84
116,5,2,659,3462.0,680
116,7,4,1499,1127.0,80
116,11,1,509,22697.0,2789
116,10,0,510,8070.5,838
116,5,0,1985,4069.0,800
116,3,4,267,1635.0,176
116,4,1,619,36685.0,3384
116,7,1,1533,47233.0,3333
116,1,1,1337,27157.0,3452
116,11,4,1515,61.0,8
116,8,2,2032,5071.0,534
116,9,2,832,7759.0,714
116,11,4,1615,1068.0,127
116,9,2,819,8294.0,760
116,10,2,1310,7517.5,779
116,3,4,1700,1163.0,127
116,5,4,663,607.0,121
116,9,0,1191,6511.0,595
116,1,3,1540,5962.0,764
116,7,0,787,9695.0,688
116,0,0,300,6841.0,642
116,13,0,1917,12532.0,1036
116,2,0,1209,5614.0,660
116,13,0,913,8727.0,708
116,0,0,21,6580.0,638
116,3,4,2106,907.0,96
116,10,2,1280,5191.5,534
116,10,2,36,8150.5,842
116,2,0,1152,6930.0,799
116,2,1,781,23897.0,2734
116,2,0,1566,7932.0,896
116,4,4,886,1272.0,117
116,6,1,15,14549.5,3059
116,11,1,773,20127.0,2469
116,2,1,18,28037.0,3229
116,7,1,560,40836.0,2863
116,4,1,973,31440.0,2922
116,14,2,458,24986.25,1726
116,7,1,846,37660.0,2674
116,11,1,1237,23796.0,2938
116,5,2,1789,6.0,1
116,5,2,1858,3081.0,609
116,1,2,1944,7702.0,991
116,8,2,804,6917.0,733
116,7,4,1518,1920.0,136
116,8,2,162,5253.0,565
116,14,2,712,16344.5,1129
116,14,2,482,8745.5,599
116,9,4,209,963.0,87
116,3,4,873,888.0,98
116,6,4,594,801.5,172
116,11,4,935,722.0,90
116,3,3,1312,9831.0,1045
116,1,3,742,10413.0,1342
116,10,0,763,6442.0,678
116,6,3,1430,3596.5,760
116,12,4,1497,932.0,106
116,10,3,1133,8398.5,867
116,13,3,1620,9686.0,774
116,8,3,205,6384.0,691
116,8,3,761,8891.0,939
116,9,2,502,10906.0,967
116,1,2,1146,5402.0,681
116,6,3,1717,4963.5,1031
116,10,3,144,6157.5,645
116,7,4,593,2014.0,146
116,11,4,596,881.0,110
116,9,2,1790,11360.0,1047
116,5,2,1698,2798.0,544
116,11,4,1500,893.0,106
116,5,0,509,5542.0,1081
116,5,0,256,3015.0,586
116,1,2,1934,5130.0,654
116,9,4,1588,1384.0,127
116,6,4,875,1063.5,219
116,4,4,399,958.0,91
116,5,4,1459,656.0,130
116,7,4,321,1201.0,89
116,4,4,1808,893.0,81
116,8,4,398,1268.0,131
116,5,2,825,4366.0,854
116,6,2,1754,3106.5,655
116,5,2,175,3769.0,735
116,2,1,1123,24212.0,2760
116,6,1,852,13813.0,2909
116,1,3,193,4525.0,577
116,12,1,1791,28517.0,2994
116,6,2,679,5063.0,1045
116,1,2,729,6557.0,834
116,2,1,1533,29842.0,3484
116,3,4,593,1030.0,105
116,6,4,665,523.5,105
116,12,1,1641,28762.0,3019
116,11,1,586,24539.0,2986
116,5,4,1608,469.0,93
116,5,4,1587,511.0,96
116,7,1,1641,2908.0,201
116,10,2,1128,251.5,28
116,6,2,566,5925.0,1236
116,7,0,76,10693.0,743
116,8,2,476,11341.0,1203
116,13,3,1714,9267.0,756
116,11,4,1595,1121.0,140
116,5,4,1521,673.0,133
116,3,4,1275,638.0,68
116,6,2,1128,4035.5,849
116,7,1,563,50852.0,3667
116,1,1,779,23918.0,3034
116,9,0,1202,8278.0,754
116,0,0,364,15.0,1
116,11,4,210,963.0,116
116,6,4,1612,754.0,159
116,3,4,663,9.0,1
116,12,4,1750,1078.0,122
116,9,2,652,8533.0,788
116,5,2,1143,3701.0,727
116,6,1,725,13843.0,2908
116,8,3,1945,465.0,46
116,3,3,2002,6982.0,733
116,13,3,152,13277.0,1087
116,6,3,116,4248.5,897
116,13,3,758,7982.0,661
116,9,2,460,10165.0,943
116,6,3,1104,3088.5,649
116,1,3,1912,4852.0,606
116,10,0,907,8069.5,828
116,9,0,2091,7386.0,678
116,10,2,1303,9606.0,968
116,8,2,1331,7285.0,762
116,8,4,1049,1206.0,129
116,9,4,427,1041.0,92
116,4,1,934,35255.0,3270
116,4,1,385,36731.0,3388
116,13,0,1031,8365.0,699
116,10,3,1419,639.0,64
116,12,1,1735,32482.0,3449
116,6,1,1154,15447.0,3256
116,6,1,1083,13930.5,2971
116,9,0,716,13337.0,1223
116,7,0,1037,13257.0,943
116,12,1,1993,32359.0,3440
116,11,1,243,24580.0,3036
116,11,1,291,22146.0,2734
116,4,1,1343,31360.0,2933
116,7,1,277,38643.0,2755
116,6,1,1344,12842.5,2702
116,10,3,1319,7962.0,828
116,8,3,1200,7965.0,840
116,5,2,1310,2666.0,525
116,6,2,1902,6159.0,1297
116,9,2,451,9782.0,906
116,13,0,1566,720.0,59
116,11,1,1106,24881.0,3045
116,1,1,291,26964.0,3454
116,2,0,579,4027.0,462
116,8,3,688,6326.0,666
116,10,0,2033,8269.5,857
116,7,0,1264,10215.0,718
116,7,0,1718,9069.0,642
116,6,3,742,3590.0,771
116,6,2,515,3168.0,671
116,3,3,1443,416.0,43
116,10,0,699,16445.5,1693
116,7,0,1721,11614.0,816
116,1,3,1381,6687.0,847
116,0,0,1363,8580.0,826
116,13,0,1746,13770.0,1137
116,11,1,200,26934.0,3329
116,12,1,780,31790.0,3376
116,2,0,221,8128.0,950
116,4,1,912,61058.0,5614
116,7,0,20,17.0,1
116,0,0,231,11150.0,1107
116,0,0,68,6568.0,660
116,9,0,300,8457.0,813
116,2,0,26,6937.0,800
116,9,4,1621,1316.0,122
116,3,3,1259,6562.0,700
116,9,0,671,5524.0,528
116,0,0,65,8994.0,883
116,10,2,848,10132.5,1065
116,14,2,1395,12734.0,879
116,14,2,1138,881.5,57
116,13,3,1915,7679.0,646
116,13,3,198,10973.0,911
116,3,3,205,7235.0,752
116,9,2,660,9574.0,892
116,7,4,1454,168.0,13
116,8,2,477,8693.0,942
116,8,3,1312,7368.0,784
116,8,4,1055,911.0,104
116,10,0,1196,10041.0,1044
116,8,3,829,6935.0,737
116,7,1,1359,45872.0,3288
116,1,3,184,6759.0,858
116,1,3,2048,8146.0,1030
116,8,3,1335,10677.0,1129
116,4,1,695,30386.0,2778
116,3,3,2084,7749.0,806
116,10,0,983,7076.0,717
116,13,0,1571,10426.0,871
116,7,0,75,9431.0,672
116,11,4,1606,920.0,119
116,4,4,317,2026.0,188
116,10,3,766,7709.5,800
116,9,4,1587,1066.0,91
116,6,3,752,3164.0,657
116,8,3,830,8379.0,895
116,10,3,188,9470.5,973
116,0,0,1029,5103.0,478
116,5,0,1568,1797.0,350
116,10,3,1176,10263.5,1059
116,10,0,1169,7757.5,796
116,10,0,2100,8179.0,843
116,10,3,928,9364.0,983
116,3,3,922,4482.0,464
116,2,0,1917,9457.0,1095
116,13,0,1662,7756.0,630
116,9,0,508,7032.0,659
116,10,0,1746,7073.5,723
116,5,0,1640,3757.0,729
116,12,1,1328,31634.0,3342
116,0,0,1027,7194.0,688
116,6,3,1940,2932.0,628
116,13,3,2001,8578.0,691
116,9,4,1614,1949.0,182
116,3,3,1667,6775.0,729
116,1,2,1759,4609.0,595
116,10,3,389,16144.0,1674
116,9,0,1027,10420.0,965
116,0,0,136,10468.0,1004
116,0,0,1640,6790.0,660
116,3,3,1879,5521.0,584
116,13,0,249,8193.0,676
116,7,0,29,10267.0,730
116,6,4,1064,684.0,142
116,10,0,503,5139.5,525
116,8,3,1553,6674.0,704
116,5,0,1868,4946.0,970
116,10,0,2046,9353.0,976
116,9,0,907,4977.0,467
116,5,2,1863,4412.0,862
116,6,4,1580,485.0,101
116,6,1,307,13250.0,2803
116,6,3,1377,3221.5,668
116,0,0,1294,6469.0,643
116,5,4,1750,57.0,10
116,10,3,237,7965.0,834
116,4,1,372,34725.0,3219
116,11,4,839,1013.0,127
116,14,2,1769,7793.75,543
116,3,3,315,9657.0,1024
116,11,1,853,2519.0,310
116,1,2,1116,6073.0,770
116,13,0,1909,5663.0,471
116,8,3,1011,10725.0,1148
116,4,4,1057,2195.0,203
116,8,3,423,8162.0,866
116,10,2,1350,6699.0,713
116,9,0,187,13408.0,1236
116,8,4,1162,1323.0,140
116,7,1,1836,45468.0,3237
116,3,4,1748,994.0,110
116,4,4,1576,1191.0,107
116,11,4,1491,486.0,62
116,6,1,1117,12125.5,2561
116,13,0,1983,14192.0,1162
116,2,0,1718,5433.0,635
116,7,0,112,18638.0,1320
116,9,2,1086,14293.0,1341
116,3,3,984,8459.0,892
116,13,3,115,18493.0,1506
116,0,0,1199,10396.0,1029
116,5,2,820,3783.0,744
117,11,1,915,26439.0,3281
117,1,3,867,5178.0,654
117,6,3,1965,4022.5,839
117,8,4,1520,1392.0,142
117,11,4,1579,576.0,70
117,0,0,507,7227.0,706
117,0,0,1571,8696.0,855
117,5,2,1964,29.0,6
117,2,0,1222,5182.0,597
117,8,4,692,181.0,18
117,6,3,1912,3726.5,772
117,9,4,1588,1488.0,138
117,11,4,1751,1025.0,128
117,5,4,1750,507.0,102
117,10,3,1845,651.0,69
117,7,4,837,1837.0,126
117,8,3,1866,6527.0,675
117,10,0,78,10750.5,1115
117,6,4,1811,534.5,112
117,14,2,1345,11188.0,782
117,14,2,347,9999.5,676
117,10,2,1930,6602.0,682
117,9,2,565,7739.0,709
117,10,0,24,10512.5,1102
117,6,2,2005,3187.5,671
117,5,0,983,3181.0,616
117,12,4,591,957.0,95
117,4,4,1591,1199.0,108
117,8,3,1432,8459.0,902
117,5,0,2069,4079.0,798
117,13,3,1092,11193.0,913
117,6,2,719,3285.5,694
117,9,4,580,1544.0,138
117,7,4,644,2018.0,138
117,4,4,344,1188.0,107
117,0,0,70,8990.0,860
117,1,1,309,21334.0,2730
117,1,1,777,21612.0,2754
117,10,3,1761,9032.5,919
117,4,1,1281,28971.0,2665
117,10,0,1871,7499.0,772
117,9,0,1653,15213.0,1423
117,9,0,697,9036.0,825
117,9,0,142,5503.0,514
117,13,0,1193,11842.0,982
117,0,0,364,4882.0,477
117,6,4,1750,377.5,81
117,13,3,1377,8446.0,689
117,13,0,528,734.0,60
117,14,2,129,16439.75,1141
117,0,0,1026,4962.0,472
117,5,4,1462,765.0,149
117,10,2,808,6551.0,694
117,8,2,32,7217.0,762
117,1,2,1962,4617.0,584
117,13,3,1704,9227.0,755
117,14,2,768,109.5,8
117,1,2,678,4151.0,536
117,8,2,1250,7470.0,782
117,2,1,3,25056.0,2912
117,12,4,1990,943.0,104
117,11,4,1679,979.0,124
117,9,2,1228,9758.0,881
117,14,2,1229,12573.5,876
117,13,3,2007,8952.0,725
117,13,3,975,14730.0,1197
117,1,1,1625,23375.0,2954
117,10,3,346,8990.5,931
117,6,3,495,4662.5,991
117,10,3,469,9735.5,1000
117,9,0,65,7399.0,693
117,6,3,512,4366.5,926
117,5,0,1636,3489.0,687
117,6,3,1104,3853.0,815
117,9,0,449,10720.0,1004
117,13,0,84,8066.0,655
117,2,0,1873,6436.0,744
117,7,0,1029,11420.0,829
117,13,3,394,10061.0,839
117,6,3,1848,3624.5,754
117,9,0,872,7769.0,719
117,5,0,1737,3890.0,776
117,13,0,860,13626.0,1110
117,8,3,441,6713.0,719
117,6,2,1849,3764.0,783
117,7,0,498,12149.0,866
117,11,4,328,1230.0,148
117,3,4,645,1058.0,107
117,1,1,635,25869.0,3300
117,12,1,586,31665.0,3339
117,11,4,1752,969.0,116
117,7,0,78,637.0,42
117,7,1,850,42158.0,2993
117,11,4,691,1070.0,131
117,2,1,746,29102.0,3371
117,1,1,919,25898.0,3291
117,5,4,268,699.0,140
117,5,2,1768,3001.0,587
117,3,4,938,1141.0,118
117,7,1,277,47938.0,3416
117,2,0,1364,8600.0,996
117,5,0,1411,5262.0,1030
117,2,0,523,406.0,48
117,3,4,637,1031.0,108
117,8,2,1386,5281.0,561
117,8,4,1506,1568.0,164
117,1,3,177,6146.0,782
117,4,4,1614,1253.0,120
117,0,0,1868,8820.0,854
117,6,4,1752,408.0,87
117,6,3,865,27.0,7
117,14,2,947,8293.0,571
117,1,2,1762,9639.0,1225
117,9,2,516,10290.0,937
117,8,2,499,7936.0,835
117,3,3,1295,6050.0,634
117,6,3,1645,2755.5,567
117,13,3,2065,159.0,14
117,5,2,750,3108.0,602
117,6,2,1146,2347.5,486
117,1,3,1145,5226.0,666
117,7,4,269,1120.0,73
117,7,4,425,1770.0,127
117,3,4,663,811.0,88
117,7,1,1237,36277.0,2560
117,12,4,608,1512.0,162
117,13,0,1657,9708.0,791
117,9,0,337,5669.0,529
117,13,0,1035,9866.0,802
117,1,2,518,7162.0,909
117,14,2,2022,9634.25,653
117,1,3,193,6031.0,768
117,10,2,603,6938.5,719
117,12,4,883,1179.0,116
117,0,0,133,10176.0,983
117,5,4,284,667.0,130
117,10,2,1128,6138.0,629
117,1,1,1842,25365.0,3238
117,12,4,2016,1028.0,108
117,3,3,1256,11247.0,1194
117,11,4,1162,1028.0,122
117,14,2,1833,12197.75,838
117,1,3,1269,471.0,59
117,4,1,919,39535.0,3672
117,10,2,1740,7267.0,770
117,14,2,624,15132.5,1023
117,1,2,952,675.0,83
117,3,3,753,8416.0,883
117,0,0,1238,600.0,56
117,6,2,81,78.0,15
117,1,2,1227,5076.0,650
117,8,2,734,6827.0,711
117,10,2,459,9430.5,977
117,8,2,1759,6569.0,698
117,10,2,848,7952.5,816
117,7,1,623,46813.0,3319
117,6,4,1616,705.5,148
117,1,2,2049,6408.0,815
117,6,1,301,16399.0,3433
117,12,1,1952,26777.0,2844
117,12,1,714,33019.0,3478
117,12,1,779,26892.0,2866
117,5,2,1715,3901.0,772
117,8,3,1266,5544.0,585
117,10,3,240,9640.0,991
117,10,0,142,6999.0,711
117,14,2,1138,11140.75,771
117,5,2,564,4809.0,927
117,7,0,1567,8058.0,576
117,5,4,430,34.0,6
117,1,2,1745,5655.0,717
117,1,2,1108,8686.0,1111
117,7,4,401,2052.0,148
117,5,0,128,3844.0,748
117,6,2,1851,3720.5,772
117,4,4,408,1022.0,95
117,9,2,1488,11373.0,1039
117,8,4,328,1557.0,161
117,7,4,1579,1156.0,80
117,4,4,601,1358.0,130
117,13,3,1907,7437.0,605
117,12,4,598,1138.0,118
117,8,2,175,9278.0,979
117,1,3,396,4755.0,600
117,6,2,1283,3724.5,782
117,14,2,1272,11609.25,783
117,9,2,1039,12452.0,1160
117,6,2,1801,5302.5,1114
117,1,3,1103,7435.0,949
117,6,1,1995,13992.0,2948
117,10,3,260,7182.0,748
117,1,3,1378,6482.0,835
117,2,1,858,29207.0,3401
117,6,1,385,14048.5,2958
117,6,4,1576,534.0,110
117,4,4,213,1135.0,102
117,9,4,607,994.0,89
117,10,2,1141,5528.0,570
117,14,2,567,9201.25,623
117,9,0,75,9464.0,873
117,9,2,2038,8502.0,777
117,9,2,1138,6230.0,587
117,10,3,1419,5507.0,575
117,9,4,1978,959.0,89
117,0,0,1234,7059.0,672
117,5,0,1081,4402.0,854
117,6,1,1688,13253.5,2797
117,6,1,1932,15660.5,3318
117,4,1,1071,32344.0,2994
117,4,1,1970,37035.0,3406
117,6,2,718,2877.5,600
117,7,1,780,46046.0,3269
117,10,3,704,6768.5,707
117,2,0,1737,8781.0,987
117,6,3,2085,2983.5,621
117,8,3,203,11124.0,1173
117,9,2,1733,9505.0,905
117,8,4,329,981.0,109
117,13,0,1968,9670.0,790
117,2,0,1862,8404.0,968
117,5,4,609,699.0,138
117,5,0,102,5213.0,1010
117,10,2,129,11870.0,1218
117,10,0,105,7784.0,792
117,10,2,531,6398.5,654
117,13,0,1917,9179.0,744
117,4,1,727,34405.0,3180
117,13,3,893,9990.0,816
117,8,3,1837,7777.0,830
117,6,3,1132,5891.5,1237
117,8,3,443,5409.0,569
117,1,1,250,22639.0,2900
117,8,4,578,1646.0,175
117,7,1,109,41151.0,2920
117,5,0,813,236.0,45
117,9,4,1067,803.0,79
117,4,4,576,1109.0,103
117,7,1,1878,40715.0,2901
117,8,3,396,11728.0,1252
117,10,0,1914,5602.0,589
117,12,4,430,942.0,103
117,9,2,1135,7128.0,653
117,5,4,1738,489.0,92
117,4,4,284,1312.0,122
117,10,0,1796,5021.0,517
117,13,0,1364,9223.0,760
117,5,4,1496,488.0,97
117,11,1,1691,25326.0,3118
117,7,0,940,11545.0,839
117,6,1,155,12815.0,2672
117,5,2,1401,9760.0,1908
117,10,2,2077,8376.0,882
117,8,3,2007,6274.0,654
117,6,2,767,3685.0,773
117,10,2,1020,6643.0,692
117,8,3,1315,8697.0,923
117,6,1,1121,14082.0,2973
117,11,1,618,23402.0,2899
117,4,1,1477,35337.0,3263
117,6,2,1487,2651.5,560
117,6,1,1071,15944.5,3384
117,7,4,1562,1699.0,119
117,5,2,179,5795.0,1131
117,5,2,531,4803.0,949
117,7,4,1454,1161.0,85
117,1,1,18,45390.0,5783
117,1,1,462,26665.0,3408
117,9,4,1456,935.0,77
117,12,1,800,30871.0,3280
117,1,1,1872,27735.0,3555
117,4,4,1606,1203.0,112
117,12,1,1369,26006.0,2753
117,3,4,617,716.0,75
117,12,1,299,31270.0,3325
117,6,2,1320,4197.0,884
117,3,4,1560,1077.0,113
117,8,3,2041,6482.0,674
117,8,2,805,6484.0,698
117,7,0,2067,11725.0,828
117,6,4,2011,651.5,142
117,2,1,156,23295.0,2678
117,5,2,1789,3391.0,659
117,2,1,1635,28086.0,3253
117,5,4,1811,483.0,96
117,7,0,415,11175.0,792
117,1,2,1304,5955.0,756
117,6,3,206,2747.5,573
117,4,1,1083,33088.0,3072
117,3,3,1555,8620.0,917
117,4,1,109,28589.0,2644
117,12,1,850,30299.0,3185
117,7,1,271,46503.0,3310
117,11,1,2068,22865.0,2835
117,11,1,355,24658.0,3056
117,3,3,203,6373.0,665
117,2,1,1776,28873.0,3325
117,1,3,1821,4618.0,593
117,14,2,310,6644.5,445
117,9,2,126,7362.0,672
117,1,2,1898,5066.0,648
117,8,4,1610,1076.0,116
117,3,3,1443,7131.0,742
117,4,1,1446,32007.0,2958
117,7,1,701,45020.0,3196
117,3,3,176,8084.0,849
117,6,3,2084,2118.0,443
117,6,4,535,824.0,162
117,10,0,8,6936.5,706
117,0,0,2044,5605.0,541
117,10,0,813,8598.5,885
117,9,2,602,5231.0,477
117,7,1,1641,34673.0,2469
117,3,3,178,7166.0,762
117,12,1,727,26465.0,2810
117,8,4,324,1240.0,128
117,13,0,1862,6442.0,523
117,8,3,1859,8612.0,897
117,8,2,1861,8262.0,884
117,5,2,1299,2947.0,569
117,8,2,1487,7721.0,804
117,14,2,1565,11621.25,808
117,1,2,1280,6439.0,828
117,11,4,692,818.0,99
117,5,2,1252,2406.0,480
117,7,0,244,13566.0,957
117,12,1,635,27689.0,2924
117,3,4,1604,1168.0,119
117,3,3,494,7185.0,762
117,13,3,1999,14992.0,1228
117,1,3,1823,6935.0,882
117,7,0,28,15910.0,1115
117,5,2,784,2219.0,435
117,8,2,818,5553.0,590
117,8,3,1945,6219.0,667
117,10,3,1887,8459.5,889
117,9,0,1192,10193.0,917
117,8,3,1429,9570.0,1007
117,10,3,513,5847.5,607
117,3,3,242,5259.0,555
117,3,3,1913,7521.0,791
117,9,0,1737,5766.0,536
117,0,0,104,7415.0,700
117,3,4,583,864.0,89
117,1,3,2059,8203.0,1042
117,6,3,1269,4777.0,1008
117,3,3,1445,9205.0,989
117,9,4,646,1732.0,158
117,12,4,1467,903.0,91
117,3,3,843,9562.0,999
117,4,4,900,1968.0,184
117,12,1,434,27805.0,2962
117,5,0,183,2791.0,538
117,4,1,548,29254.0,2694
117,1,2,632,7110.0,899
117,1,2,1293,6856.0,867
117,7,1,413,39566.0,2821
117,13,3,172,7669.0,637
117,3,3,1094,151.0,17
117,2,1,1129,25871.0,2984
117,13,0,1234,10649.0,896
117,1,3,219,9150.0,1160
117,7,1,113,3667.0,258
117,5,0,1568,3064.0,602
117,8,2,1041,4917.0,514
117,14,2,1322,6686.75,455
117,6,4,1508,66.0,15
117,11,4,1587,965.0,117
117,8,4,904,941.0,97
117,4,4,1050,1150.0,106
117,9,4,1527,878.0,78
117,8,4,1057,746.0,79
117,2,1,2047,24471.0,2834
117,9,0,1873,166.0,16
117,5,2,2040,4389.0,845
117,5,4,1603,723.0,137
117,7,0,368,5336.0,374
117,7,0,20,9630.0,697
117,11,4,839,870.0,108
117,6,1,1347,14129.5,2984
117,9,4,1061,1512.0,135
117,8,4,1826,872.0,90
117,5,0,1638,2737.0,536
117,2,1,412,29732.0,3408
117,9,2,1372,8534.0,791
117,0,0,997,8886.0,859
117,4,1,1764,507.0,46
117,3,4,323,1354.0,144
117,9,4,654,1493.0,139
117,11,4,1048,776.0,95
117,5,4,883,802.0,157
117,8,4,1453,1297.0,137
117,9,2,1886,7962.0,745
117,7,4,1523,1264.0,91
117,2,1,533,24573.0,2868
117,11,1,1286,27245.0,3345
117,9,4,268,1672.0,149
117,3,4,1810,949.0,101
117,5,0,1114,6229.0,1217
117,10,3,1379,10076.0,1034
117,6,4,1469,792.0,170
117,7,4,901,1547.0,116
117,12,4,570,1422.0,156
117,6,1,290,15437.0,3285
117,13,3,190,9871.0,801
117,8,4,1588,935.0,105
117,9,4,871,693.0,59
117,4,4,1065,1678.0,155
117,2,0,1613,5555.0,656
117,1,1,796,20325.0,2618
117,9,4,1526,1587.0,147
117,4,1,586,38773.0,3603
117,5,4,403,583.0,113
117,3,4,1808,841.0,83
117,7,0,1710,9243.0,648
117,12,4,1158,1154.0,123
117,10,0,522,9659.0,1016
117,1,3,1396,8170.0,1044
117,8,2,1242,7128.0,762
117,1,1,1074,23528.0,3020
117,5,2,2096,3064.0,596
117,10,2,514,5899.0,615
117,1,1,1691,22944.0,2933
117,9,2,1304,6433.0,603
117,10,3,2105,5505.0,562
117,9,0,1113,7515.0,697
117,0,0,1087,6592.0,609
117,2,1,706,26885.0,3101
117,2,0,1038,9916.0,1164
117,7,0,1217,14427.0,1020
117,0,0,519,9748.0,953
117,6,3,1708,5691.0,1215
117,1,3,393,7857.0,1013
117,13,0,1783,13177.0,1096
117,9,0,1636,11338.0,1047
117,6,1,352,16419.5,3434
117,6,3,1620,3327.5,705
117,13,0,647,8817.0,713
117,6,4,209,283.0,63
117,10,3,1933,7312.0,756
117,7,4,1572,1161.0,79
117,10,0,41,11041.0,1157
117,5,0,1911,3771.0,735
117,9,0,1029,9129.0,829
117,13,3,1472,13129.0,1095
117,4,4,1044,1448.0,134
117,3,4,535,1388.0,147
117,11,4,1515,813.0,98
117,7,0,70,8292.0,582
117,4,1,201,34842.0,3210
117,11,1,1361,26778.0,3312
117,6,2,2109,2880.5,619
117,5,0,1072,3237.0,635
117,12,4,1753,1698.0,176
117,2,0,112,4583.0,529
117,11,4,1457,641.0,79
117,10,0,1261,5110.5,536
117,13,0,226,8845.0,748
117,1,3,1155,4926.0,627
117,11,4,1610,693.0,96
117,6,2,1126,3901.5,825
117,12,1,689,61994.0,6554
117,11,1,167,51509.0,6351
117,4,1,18,32170.0,3000
117,5,4,1454,338.0,67
117,2,0,7,6331.0,733
117,7,1,746,44239.0,3098
117,2,0,1233,6662.0,779
117,2,0,1087,7300.0,858
117,7,4,904,2092.0,145
117,5,4,1526,463.0,89
117,11,4,1522,76.0,10
117,10,0,1657,8045.0,830
117,12,4,1501,827.0,84
117,13,0,1566,7140.0,579
117,6,1,854,15282.5,3227
117,11,1,1970,24269.0,2992
117,2,0,467,9622.0,1114
117,6,4,1503,762.0,162
117,6,1,309,15844.0,3357
117,13,3,1837,9540.0,788
117,0,0,1983,13160.0,1283
117,7,0,225,15696.0,1122
117,2,1,309,265.0,30
117,3,4,1609,807.0,82
117,10,3,843,8023.0,823
117,7,1,981,40369.0,2833
117,6,1,438,13852.5,2929
117,9,4,1160,1929.0,185
117,6,4,643,642.0,138
117,5,4,1988,729.0,142
117,2,1,1360,29630.0,3409
117,6,4,215,468.5,105
117,4,1,122,31321.0,2905
117,10,3,1220,6559.5,686
117,8,2,479,7320.0,783
117,7,4,887,1800.0,125
117,6,2,1127,4070.0,854
117,2,0,300,6289.0,743
117,6,4,873,613.0,133
