WEEK,TRUCK_BRAND_NAME,CITY,LOCATION,WEEKLY_SALES,TOTAL_QUANTITY
154,8,3,446,13895.0,1001
168,4,1,644,3114.5,644
169,5,1,439,11950.5,822
178,12,0,1395,40366.0,3342
178,1,0,189,27075.0,2789
178,12,0,335,39647.0,3265
169,12,1,169,6790.0,539
55,0,4,1385,3595.0,474
56,0,4,892,6357.0,817
57,9,4,1458,3313.0,638
58,0,4,1321,4377.0,552
58,0,4,748,2650.0,336
59,9,4,1753,3063.0,600
59,9,4,1953,3527.0,684
170,1,1,1739,8374.0,883
170,7,1,1878,5361.0,486
123,3,0,1927,29282.0,3114
123,13,0,437,35748.0,3462
59,1,3,1056,3742.0,380
60,7,3,140,5323.0,482
60,13,3,111,4724.0,461
61,7,3,119,5389.0,483
107,5,4,995,8520.5,583
107,0,4,1655,5335.0,684
107,4,4,1655,3197.0,673
61,13,3,1293,7480.0,725
61,9,3,140,4516.0,893
61,1,3,863,342.5,35
188,12,0,1088,32303.0,2649
188,8,0,338,40437.0,2880
188,3,0,385,32375.0,3411
100,3,1,1649,6451.0,667
101,4,1,1809,3119.0,662
124,4,0,1210,14532.0,3077
124,13,0,1702,24634.0,2416
171,0,1,968,4760.0,598
171,10,1,1879,9213.0,832
171,7,1,613,7801.0,710
171,12,1,327,8363.0,704
171,5,1,99,15734.75,1096
172,9,1,349,4452.0,873
172,2,1,6,5052.0,534
171,10,1,527,752.0,69
62,13,3,1465,4617.0,449
63,1,3,1705,4362.0,462
63,13,3,1466,5140.0,506
63,7,3,1183,6174.0,562
64,1,3,875,5768.5,596
64,1,3,316,7934.0,827
64,13,3,1116,7740.0,747
64,1,3,868,4488.0,457
66,7,3,236,9048.0,836
66,9,3,1258,3336.0,661
66,13,3,989,9432.0,930
66,7,3,1495,5879.0,543
66,1,3,104,4507.0,459
67,1,3,1217,7916.5,820
68,13,3,1398,7502.0,707
68,7,3,1183,5991.0,555
68,1,3,261,6317.0,659
69,9,3,1117,3292.0,640
107,9,4,324,4420.0,851
108,4,4,477,4521.5,951
108,9,4,1010,2793.0,544
172,9,1,402,3877.0,764
172,0,1,135,3830.0,490
172,8,1,244,8852.0,618
172,10,1,502,7453.0,692
172,8,1,949,9706.0,701
172,8,1,331,10891.0,783
109,7,4,1945,6988.0,639
109,9,4,1912,3677.0,723
178,10,0,577,35342.0,3288
124,11,0,206,26828.0,3267
124,13,0,1577,30335.0,2957
124,8,0,1178,41487.0,2944
120,4,0,952,14360.5,3022
70,1,3,1520,10114.0,1061
70,13,3,1657,8791.0,873
70,7,3,1461,4560.0,425
70,9,3,1769,3495.0,671
70,13,3,1291,5320.0,490
70,13,3,1514,7825.0,765
172,10,1,1334,7097.0,655
172,4,1,64,3078.0,650
172,10,1,1814,5495.0,511
148,5,3,1229,12600.25,867
148,10,3,287,13942.0,1298
148,6,3,1987,9039.0,1051
59,0,4,1818,3168.0,402
60,0,4,878,6133.0,773
61,0,4,975,4406.0,564
194,6,0,1282,26618.0,3096
101,2,1,331,9478.0,987
102,12,1,946,14246.0,1170
102,3,1,2012,6811.0,720
102,4,1,1075,4540.0,958
102,12,1,1087,11442.0,923
173,9,1,1681,3551.0,707
173,8,1,1929,8923.0,628
173,0,1,1648,6803.0,868
173,3,1,1777,6692.0,715
173,8,1,2049,9060.0,634
109,1,4,1643,9234.0,971
110,9,4,1962,2472.0,478
110,3,4,1457,6260.0,665
110,0,4,1153,6057.0,779
110,3,4,1470,7020.0,737
71,1,3,1514,3076.0,323
73,1,3,1959,6586.0,695
74,7,3,1258,7881.0,740
124,0,0,370,26080.0,3328
124,3,0,1000,26279.0,2794
124,3,0,569,30873.0,3280
75,13,3,1716,7377.0,726
124,13,0,483,2625.0,248
125,0,0,1864,26063.0,3295
125,11,0,1133,23037.0,2849
110,7,4,1068,7950.0,752
111,5,4,478,7055.75,484
111,9,4,891,3672.0,719
125,3,0,1674,30673.0,3227
76,13,3,1229,6863.0,669
76,1,3,1829,7192.5,748
76,9,3,1090,3800.0,746
77,9,3,2082,4131.0,797
77,13,3,692,8274.0,809
111,1,4,1974,4753.5,495
155,6,3,1294,6023.0,680
155,5,3,1254,13992.0,959
155,2,3,361,8522.0,908
105,5,4,1193,9032.25,624
69,13,3,634,5527.0,537
110,1,4,591,7310.5,762
93,4,1,1747,316.0,65
58,9,4,479,2085.0,412
171,4,1,950,181.5,36
66,7,3,1231,5115.0,450
108,1,4,1862,5313.0,551
64,9,4,1267,4381.0,859
65,9,4,1510,3632.0,712
65,0,4,2092,6510.0,825
67,0,4,1890,5083.0,644
68,9,4,1270,3272.0,641
69,0,4,451,6435.0,833
79,13,3,1979,5492.0,518
79,9,3,990,5009.0,978
178,13,0,562,36135.0,3535
178,6,0,694,27721.0,3232
112,3,4,960,7130.0,730
113,0,4,1428,3796.0,481
173,14,1,617,6855.0,735
173,7,1,2098,14826.0,1375
75,0,4,1986,3109.0,407
79,12,3,1661,8011.0,640
80,7,3,2118,8244.0,764
80,1,3,46,8704.0,903
81,12,3,1411,9209.0,752
81,9,3,1977,5776.0,1133
82,13,3,839,5576.0,551
82,13,3,877,3879.0,375
83,13,3,310,5363.0,514
83,7,3,261,8809.0,830
75,0,4,1053,3744.0,477
76,0,4,787,3668.0,479
78,9,4,1018,3225.0,632
156,8,3,493,8547.0,609
156,13,3,1251,11977.0,1183
156,8,3,1511,26366.0,1851
156,13,3,1258,8580.0,837
113,4,4,523,4014.0,834
114,1,4,1421,6762.0,706
157,0,3,1175,5280.0,678
157,2,3,1910,9474.0,993
157,8,3,1415,11381.0,824
157,1,3,1461,6236.5,640
157,13,3,840,9208.0,888
157,12,3,2065,9079.0,732
157,13,3,43,9079.0,883
157,3,3,221,7378.0,772
157,7,3,1158,9500.0,889
79,1,4,1426,6332.0,660
79,5,4,394,8283.5,578
79,1,4,1138,5017.5,509
80,7,4,1369,9072.0,831
80,7,4,258,6895.0,631
80,9,4,891,5233.0,1025
81,5,4,256,6408.75,439
81,0,4,255,5528.0,709
81,0,4,697,5282.0,676
81,1,4,682,6352.5,655
83,13,3,512,417.0,40
84,7,3,358,8858.0,813
125,13,0,1654,30012.0,2869
82,9,4,1477,2834.0,551
82,0,4,1063,4544.0,576
82,9,4,1952,4698.0,928
82,9,4,764,4139.0,823
179,7,0,1388,32462.0,3006
85,1,3,1499,7114.0,724
85,9,3,195,4443.0,875
86,1,3,1966,7002.5,733
86,13,3,1994,7466.0,723
87,1,3,1627,6490.5,666
87,13,3,1045,4560.0,462
87,13,3,1720,7798.0,742
87,12,3,119,9438.0,764
88,7,3,1416,5829.0,539
88,9,3,1227,4436.0,860
115,5,4,2085,11833.25,823
116,9,4,1841,4412.0,862
117,3,4,1412,6484.0,698
117,4,4,459,2877.5,600
118,0,4,1492,3858.0,501
118,4,4,520,2239.5,479
89,12,3,308,6625.0,549
89,13,3,1449,7234.0,707
89,1,3,1284,5908.0,615
90,1,3,1947,7732.5,817
158,9,3,390,2439.0,482
158,14,3,2024,4388.0,459
83,7,4,893,6886.0,630
83,1,4,1868,7630.0,781
83,5,4,1937,15601.25,1053
84,5,4,1361,9049.75,619
84,7,4,998,7704.0,699
90,7,3,1449,9501.0,895
91,12,3,1131,7250.0,599
91,7,3,2073,7276.0,685
158,8,3,1056,6387.0,458
158,14,3,1410,8238.0,866
158,10,3,1181,8273.0,761
159,8,3,1255,16040.0,1135
159,14,3,1832,10238.0,1093
126,0,0,2014,23530.0,2996
93,13,3,1394,6756.0,670
93,9,3,1167,3889.0,755
93,7,3,1151,8222.0,764
93,8,3,1955,10909.0,780
94,8,3,110,10296.0,719
94,8,3,186,7629.0,552
126,6,0,789,23798.0,2765
95,13,3,872,7289.0,707
95,9,3,833,5943.0,1156
159,9,3,237,4983.0,972
159,0,3,214,6748.0,860
118,1,4,1517,10355.5,1074
118,7,4,1767,7363.0,649
118,1,4,1989,5144.0,518
160,10,3,1354,10440.0,951
160,6,3,989,4995.0,566
160,7,3,40,10028.0,923
126,3,0,1854,30162.0,3160
127,11,0,8,20204.0,2486
127,0,0,577,28259.0,3604
127,14,0,1000,26966.0,2833
160,13,3,692,6023.0,583
160,6,3,1976,5121.0,586
160,13,3,1969,457.0,44
180,1,0,1125,27491.5,2824
161,12,3,70,8120.0,679
161,2,3,769,7083.0,738
180,3,0,106,29475.0,3061
161,12,3,1397,8896.0,720
161,6,3,1217,7324.0,849
161,8,3,1044,10520.0,764
162,7,3,1400,7673.0,711
162,9,3,313,3134.0,616
162,9,3,1107,3417.0,673
162,8,3,1480,9852.0,698
85,5,4,478,11289.25,773
85,9,4,1100,2461.0,472
119,7,4,2055,9013.0,846
95,7,3,43,6601.0,620
97,1,3,833,7241.5,742
97,1,3,769,8413.0,867
97,9,3,1626,2703.0,533
97,12,3,105,6184.0,512
97,12,3,237,6587.0,538
98,7,3,739,10993.0,1018
98,9,3,1511,4367.0,845
87,9,4,1740,5701.0,1104
88,0,4,1479,6812.0,869
180,9,0,715,14813.0,2884
89,7,4,396,7207.0,672
89,1,4,474,4259.0,431
89,5,4,1018,8824.5,604
162,1,3,923,11417.0,1182
162,3,3,365,6891.0,726
162,3,3,1979,8426.0,900
120,14,4,890,9756.0,1019
121,5,4,1387,5640.75,391
163,14,3,1393,9846.0,1050
163,1,3,195,5576.5,571
163,2,3,1972,7359.0,784
163,3,3,1830,7188.0,756
98,9,3,1410,2750.0,534
98,12,3,357,8291.0,677
99,1,3,1450,6330.5,654
180,7,0,1656,34780.0,3201
180,10,0,1826,32268.0,2947
181,14,0,1773,27698.0,2928
92,1,4,1007,7588.0,798
93,1,4,1073,5798.5,596
94,0,4,2038,3991.0,505
94,7,4,682,7702.0,725
95,5,4,772,13489.5,933
95,7,4,1645,12188.0,1155
95,5,4,1360,9112.0,616
95,7,4,2066,3358.0,294
96,5,4,395,6709.5,447
127,10,0,1833,34698.0,3165
127,8,0,1551,40214.0,2858
163,5,3,1044,11713.25,818
164,14,3,1684,5848.0,626
96,3,4,1007,9273.0,980
97,0,4,2092,4968.0,627
99,13,3,1627,7581.0,729
100,8,3,1631,11980.0,854
97,1,4,1810,8879.0,906
98,1,4,475,9348.5,959
98,5,4,1423,17444.0,1205
98,9,4,1010,3372.0,657
122,0,4,1475,3477.0,428
122,3,4,1010,6491.0,684
122,4,4,1704,4983.0,1051
181,3,0,2016,26117.0,2768
122,7,4,686,7324.0,678
101,8,3,1152,11868.0,846
101,1,3,1049,7288.0,740
101,9,3,346,4261.0,835
101,13,3,485,7161.0,686
101,8,3,1966,7815.0,566
101,8,3,1392,12416.0,873
101,13,3,317,7682.0,758
102,9,3,1300,2698.0,537
162,10,3,280,7336.0,677
97,1,3,317,10573.5,1086
180,3,0,1025,29194.0,3087
90,5,4,676,12454.0,864
123,14,4,881,5697.0,596
124,0,4,1139,5271.0,679
66,9,4,763,1811.0,354
173,6,1,254,5516.0,653
174,5,1,1329,8958.5,612
174,9,1,1718,2673.0,525
81,5,4,1740,8329.25,579
174,12,1,1523,9960.0,816
116,1,4,1100,251.5,28
99,9,3,1304,272.0,52
99,9,4,98,2231.0,429
99,1,4,1503,6632.5,702
125,14,4,1965,5370.0,552
125,3,4,1924,7027.0,750
164,10,3,1045,10492.0,968
164,14,3,641,5139.0,550
164,0,3,337,5134.0,650
164,10,3,731,6138.0,561
164,6,3,1449,4909.0,558
164,8,3,309,9965.0,712
164,6,3,2087,3870.0,447
103,13,3,1203,6606.0,645
164,8,3,1484,18008.0,1288
164,3,3,768,7870.0,833
103,1,3,281,5955.5,613
104,7,3,185,6938.0,658
104,8,3,312,9405.0,669
104,8,3,1195,16088.0,1159
104,1,3,1742,5500.0,569
104,13,3,2096,8038.0,808
104,1,3,71,3089.0,327
105,9,3,177,2485.0,481
105,7,3,1384,8579.0,795
105,9,3,1448,4991.0,966
105,13,3,1306,8163.0,800
105,6,3,249,5762.0,659
181,2,0,325,27399.0,2877
181,6,0,2067,24744.0,2855
126,0,4,519,8090.0,1042
126,3,4,805,7161.0,731
164,0,3,1811,3736.0,467
165,9,3,215,3367.0,663
165,2,3,877,12770.0,1358
105,12,3,875,7567.0,604
106,7,3,1922,11036.0,1009
106,9,3,916,5851.0,1143
165,14,3,1830,6436.0,681
165,8,3,1224,13971.0,989
128,0,0,1348,24968.0,3188
128,3,0,1000,31937.0,3332
106,13,3,1396,5492.0,537
107,6,3,1284,8957.0,1042
107,9,3,1200,4671.0,905
165,6,3,314,9082.0,1051
108,13,3,1232,7363.0,714
166,12,3,1164,8587.0,689
166,6,3,144,4859.0,567
166,1,3,376,7658.0,799
128,9,4,1889,4324.0,849
128,14,4,1340,4724.0,506
129,0,4,1073,14389.0,1822
129,4,4,2038,2992.0,631
129,14,4,1170,4422.0,457
129,3,4,684,5903.0,627
130,9,4,787,5345.0,1036
130,3,4,1957,12150.0,1266
130,9,4,1975,5856.0,1149
130,0,4,1479,7637.0,967
131,5,4,1368,10368.0,713
131,0,4,811,6418.0,822
131,12,4,1471,9628.0,803
128,4,0,720,15167.0,3168
108,7,3,1292,11204.0,1025
108,12,3,834,7630.0,645
108,6,3,1120,7029.0,811
108,13,3,1665,8494.0,836
109,7,3,1432,7866.0,707
166,11,3,1293,5245.0,664
166,2,3,1994,6238.0,670
166,3,3,1513,8024.0,841
166,1,3,346,5006.0,523
166,3,3,1819,5600.0,583
132,9,4,1325,3723.0,730
132,11,4,772,4804.0,577
132,3,4,1817,7802.0,828
132,1,4,734,5830.5,604
109,6,3,1397,4501.0,526
109,7,3,1380,7198.0,645
109,12,3,1959,9067.0,754
109,8,3,1290,15464.0,1094
109,1,3,376,9047.0,929
132,3,4,1011,9326.0,985
132,1,4,1360,9248.5,953
132,0,4,521,4276.0,533
133,12,4,772,7892.0,624
134,14,4,1020,6781.0,715
109,8,3,46,12652.0,885
110,12,3,235,19977.0,1649
110,13,3,868,9889.0,943
110,7,3,1915,11023.0,1009
111,1,3,1216,5784.0,595
111,13,3,1418,8488.0,818
111,13,3,1132,9014.0,875
111,9,3,833,2630.0,516
112,12,3,641,9093.0,737
134,1,4,1951,11712.0,1224
134,11,4,755,6816.0,838
113,6,3,2022,6008.0,696
166,14,3,769,92.0,10
167,12,3,834,7092.0,591
167,6,3,1466,3789.0,442
167,13,3,1169,6907.0,679
167,2,3,278,5648.0,605
167,10,3,1789,8085.0,754
135,1,4,1820,12940.0,1342
167,12,3,1396,11174.0,915
167,8,3,1512,11489.0,809
135,4,4,927,4848.0,1014
135,7,4,1098,6900.0,634
129,6,0,1133,24586.0,2835
129,14,0,1133,26611.0,2843
129,8,0,836,42527.0,3023
129,14,0,1274,2267.0,220
130,14,0,1105,32241.0,3443
168,14,3,1057,8191.0,866
168,11,3,1167,5442.0,674
130,13,0,929,29457.0,2864
130,11,0,1933,22990.0,2829
130,3,0,1846,28557.0,3037
136,3,4,1862,5879.0,622
136,5,4,477,8040.25,539
136,9,4,1467,3231.0,637
131,10,0,367,27632.0,2553
136,7,4,448,5208.0,500
136,14,4,999,6837.0,721
136,14,4,1982,3771.0,411
136,9,4,294,2152.0,414
137,5,4,799,12527.75,858
137,9,4,1876,5294.0,1029
131,13,0,1712,31413.0,3092
137,5,4,1326,5703.25,384
137,5,4,954,11528.5,791
137,3,4,323,9267.0,986
131,7,0,1551,30950.0,2835
138,0,4,383,4685.0,590
168,11,3,72,10652.0,1305
168,7,3,1229,12029.0,1066
168,11,3,978,3084.0,388
138,14,4,1479,4270.0,450
138,5,4,2038,7043.75,480
138,7,4,1965,895.0,86
139,9,4,1905,2510.0,493
139,0,4,1886,5404.0,685
169,3,3,347,7363.0,777
169,3,3,1829,6626.0,690
139,14,4,1006,10278.0,1110
139,3,4,1820,7374.0,804
139,3,4,290,8621.0,924
139,12,4,1723,7569.0,632
139,5,4,462,10684.75,732
139,0,4,1404,6374.0,801
169,7,3,92,8448.0,787
169,12,3,300,14930.0,1230
169,6,3,211,11451.0,1323
140,5,4,1261,10088.25,692
140,11,4,1437,4797.0,606
140,5,4,1885,12428.5,844
141,4,4,964,3756.0,801
141,7,4,1655,5745.0,519
141,11,4,1940,8716.0,1082
141,1,4,1862,10920.5,1129
141,4,4,518,3421.5,724
141,1,4,1369,5712.0,585
142,4,4,776,2908.0,619
142,11,4,1374,4976.0,616
142,12,4,1953,8825.0,737
169,10,3,97,9931.0,909
169,3,3,1775,5616.0,591
169,2,3,833,6556.0,711
169,10,3,1626,10314.0,946
169,6,3,739,5684.0,650
170,9,3,1365,2621.0,508
170,2,3,2027,5775.0,608
170,0,3,1216,5155.0,653
170,9,3,1622,3314.0,639
142,3,4,1027,6280.0,667
142,1,4,999,6650.0,696
170,0,3,1304,6166.0,785
170,14,3,506,7524.0,789
170,7,3,1114,7041.0,655
171,2,3,282,7768.0,810
171,9,3,782,5945.0,1159
171,2,3,739,10147.0,1051
158,13,3,1830,1044.0,109
102,13,3,1987,162.0,13
196,8,4,1419,136.0,10
131,11,4,1008,311.0,39
133,11,4,2037,4228.0,505
109,7,3,315,1081.0,113
113,9,3,838,2303.0,457
138,14,4,2055,935.0,107
142,11,4,397,4184.0,515
143,14,4,523,5643.0,599
143,0,4,766,5218.0,659
171,7,3,1827,8765.0,821
171,13,3,2030,7985.0,767
171,5,3,1462,11034.0,766
171,2,3,318,6779.0,714
143,14,4,962,6584.0,694
143,9,4,450,4020.0,788
143,9,4,1992,3395.0,660
143,3,4,231,6231.0,670
143,5,4,268,10308.0,712
172,7,3,1769,8746.0,805
172,1,3,2118,7278.0,760
172,2,3,309,9331.0,989
143,1,4,893,9300.0,962
143,14,4,1817,6034.0,645
172,2,3,1776,12939.0,1355
170,7,3,1271,159.0,15
172,12,3,347,12180.0,1012
172,11,3,1922,8937.0,1090
172,3,3,347,12028.0,1264
144,3,4,1968,12224.0,1300
172,4,3,1624,4711.0,1003
172,1,3,70,5854.0,595
172,5,3,692,7832.75,537
172,0,3,1166,5848.0,739
173,14,3,2075,8418.0,898
173,5,3,1928,15113.25,1025
145,7,4,2085,6236.0,561
145,5,4,231,14949.5,1019
173,10,3,1742,8219.0,757
173,14,3,1317,7358.0,779
173,9,3,313,6434.0,1262
173,12,3,1626,10743.0,905
173,8,3,1691,15783.0,1120
173,7,3,146,8273.0,778
173,7,3,1443,10718.0,1008
173,1,3,1409,8247.5,846
174,5,3,381,12538.5,861
174,8,3,1448,11491.0,817
174,10,3,341,9178.0,841
174,1,3,691,7418.0,754
174,3,3,1690,5617.0,599
175,2,3,1156,6989.0,728
175,1,3,72,4750.0,493
175,14,3,1258,8045.0,849
145,5,4,450,15290.25,1069
145,7,4,463,8616.0,784
145,0,4,962,6911.0,901
145,5,4,1740,12494.75,843
145,1,4,1619,4174.0,430
145,1,4,1424,6971.0,725
146,4,4,1326,3696.5,771
146,7,4,1437,8660.0,800
147,14,4,2055,5971.0,624
147,7,4,1876,10602.0,959
147,5,4,1806,13835.0,948
147,7,4,1492,11140.0,1043
131,10,0,952,30891.0,2872
99,9,4,1446,1993.0,391
100,3,4,800,5160.0,545
100,9,4,257,2910.0,577
117,4,4,267,78.0,15
128,5,4,463,521.25,37
195,8,0,1173,44572.0,3141
174,12,1,1086,18384.0,1522
174,3,1,332,7399.0,784
174,9,1,844,4606.0,901
174,10,1,528,11202.0,1027
175,11,1,1334,5161.0,621
175,8,1,1929,9198.0,652
175,3,1,912,9196.0,969
175,1,1,612,7876.5,806
175,11,1,1718,5639.0,694
175,10,1,52,12312.0,1145
175,12,1,1237,10597.0,877
175,8,1,1778,8846.0,613
176,2,1,643,9490.0,1004
176,12,1,1040,6581.0,538
176,2,1,624,6425.0,669
170,4,2,901,244.0,49
170,0,2,1834,581.0,73
170,8,2,1593,1875.0,139
170,0,2,131,1266.0,156
170,6,2,647,604.0,72
170,6,2,351,1225.0,139
170,1,2,351,826.5,84
171,4,2,982,456.0,97
171,4,2,2074,558.5,119
171,5,2,854,1590.0,113
171,9,2,582,835.0,165
171,8,2,563,2370.0,162
172,2,2,352,1522.0,161
172,6,2,627,1218.0,131
172,3,2,1672,892.0,95
172,14,2,20,1097.0,113
172,11,2,1538,592.0,71
172,8,2,1567,1786.0,131
172,13,2,1918,1353.0,131
172,1,2,1782,1193.0,124
172,12,2,1620,1543.0,125
172,13,2,823,1957.0,189
173,10,2,419,2248.0,201
174,10,2,564,1855.0,166
174,1,2,555,1340.0,135
174,5,2,587,2587.5,172
174,7,2,1835,1117.0,103
175,9,2,1555,554.0,107
175,8,2,15,1417.0,99
175,12,2,1534,1320.0,112
175,6,2,986,955.0,117
176,13,2,166,1396.0,136
176,4,2,829,723.5,148
176,0,2,979,1114.0,143
176,11,2,129,1123.0,137
176,2,2,938,1315.0,139
176,4,2,1547,664.5,137
176,5,2,354,1066.0,72
176,9,2,404,661.0,128
176,3,2,1781,1487.0,159
177,11,2,664,898.0,113
177,8,2,649,2183.0,158
177,4,2,901,384.0,77
177,0,2,828,1049.0,132
178,3,2,1843,695.0,70
176,3,1,6,6865.0,724
176,7,1,169,5956.0,553
178,12,2,1608,1215.0,103
178,4,2,829,689.5,151
178,7,2,871,1701.0,151
178,9,2,584,706.0,140
179,1,2,673,780.5,84
179,10,2,1726,1354.0,132
179,10,2,1565,1379.0,130
179,6,2,466,908.0,108
179,7,2,849,1484.0,137
179,10,2,167,1308.0,125
180,6,2,973,830.0,101
180,3,2,351,1053.0,111
180,9,2,824,883.0,177
180,2,2,1608,1636.0,176
181,1,2,567,1305.5,144
181,1,2,1568,1353.0,134
182,5,2,870,1902.5,134
183,7,2,971,1189.0,109
183,2,2,499,1303.0,137
183,14,2,979,1059.0,107
184,7,2,1852,1010.0,98
184,6,2,154,1395.0,160
184,1,2,1553,1058.0,106
184,13,2,668,1296.0,132
184,14,2,2007,933.0,101
184,10,2,1078,2000.0,190
184,14,2,1752,48.0,4
185,14,2,1571,1070.0,113
185,3,2,1852,1290.0,137
186,5,2,165,2292.25,155
186,9,2,164,846.0,166
186,8,2,910,2261.0,166
186,4,2,1076,753.5,166
186,9,2,932,490.0,99
186,3,2,1672,2854.0,301
187,4,2,1535,856.5,180
187,4,2,1609,627.0,134
187,10,2,165,1199.0,109
188,9,2,971,831.0,162
188,11,2,906,1216.0,154
188,0,2,540,1178.0,151
188,8,2,1079,2010.0,139
188,3,2,1529,835.0,94
189,0,2,550,875.0,114
189,5,2,1729,1789.25,119
189,11,2,165,927.0,114
189,4,2,352,720.0,148
190,14,2,986,802.0,83
190,10,2,1615,158.0,14
190,6,2,56,60.0,8
176,0,1,1313,4473.0,565
177,9,1,1241,3489.0,678
176,3,1,1262,854.0,90
177,4,1,1663,2420.5,513
191,4,2,2007,833.5,179
191,2,2,422,1458.0,152
191,6,2,153,721.0,82
192,10,2,972,1392.0,127
192,2,2,848,1371.0,148
192,1,2,1999,1249.5,129
192,14,2,905,1330.0,139
192,14,2,1079,856.0,90
193,11,2,1620,744.0,93
177,9,1,1273,3926.0,776
194,4,2,672,659.5,137
194,3,2,492,1082.0,108
194,2,2,17,625.0,67
195,13,2,164,970.0,98
195,2,2,129,496.0,52
196,3,2,1727,1661.0,170
196,13,2,1600,1309.0,131
177,4,1,2094,2990.5,630
140,5,4,1427,502.0,36
145,4,4,1008,57.0,13
176,4,1,1092,398.0,84
170,12,2,16,1175.0,90
146,7,4,1471,174.0,17
170,10,2,417,1047.0,97
170,6,2,1729,745.0,87
172,10,2,934,1441.0,127
173,8,2,1729,1308.0,98
176,1,2,418,1115.5,112
176,8,2,123,2033.0,144
177,0,2,586,710.0,87
177,11,2,856,865.0,112
178,12,2,472,2033.0,169
179,8,2,941,1409.0,108
180,4,2,648,382.0,77
180,14,2,910,788.0,84
180,12,2,1616,1247.0,102
181,13,2,669,1663.0,159
182,10,2,20,634.0,57
183,12,2,126,1814.0,141
184,7,2,2069,1334.0,110
184,11,2,467,953.0,109
186,5,2,930,2155.25,148
186,12,2,1727,1762.0,142
182,0,2,630,1266.0,161
187,8,2,413,1157.0,84
188,1,2,824,924.0,95
189,10,2,1617,1339.0,122
190,9,2,566,779.0,153
190,3,2,405,1387.0,149
154,6,0,1214,28770.0,3289
191,9,2,124,373.0,71
192,2,2,1185,1210.0,126
192,10,2,1534,1401.0,128
192,6,2,407,796.0,94
192,13,2,907,1345.0,124
193,3,2,587,1525.0,172
142,7,0,1025,31916.0,2941
188,13,0,727,31981.0,3077
188,8,0,69,42324.0,2989
194,7,2,871,1381.0,132
195,2,2,123,923.0,97
195,8,2,424,1333.0,92
196,6,2,1557,650.0,77
53,11,0,913,28010.0,3452
197,6,2,60,748.0,87
197,3,2,896,1447.0,148
198,5,2,133,1448.25,100
154,0,0,1272,25189.0,3227
154,8,0,1964,48719.0,3456
154,3,0,1134,28682.0,3047
154,3,0,1865,30993.0,3281
102,4,1,1039,3885.5,811
103,4,1,1519,3211.0,691
103,2,1,723,6677.0,720
103,3,1,1315,6539.0,689
103,4,1,332,3907.0,833
103,1,1,947,5217.5,540
142,7,0,1319,36192.0,3404
177,8,1,1732,6802.0,474
196,2,2,354,974.0,110
196,7,2,167,1375.0,131
197,3,2,56,781.0,84
198,3,2,130,1124.0,120
178,1,1,286,6212.0,658
178,11,1,2063,5050.0,629
178,6,1,1717,7413.0,851
178,2,1,2044,10310.0,1077
178,3,1,1682,6217.0,667
178,7,1,783,5695.0,529
179,1,1,204,7060.5,722
179,4,1,81,3576.0,744
179,11,1,1735,5859.0,727
179,2,1,1741,5642.0,583
179,9,1,2104,3425.0,670
142,0,0,1030,20790.0,2650
142,13,0,987,31099.0,3042
142,7,0,389,39104.0,3663
142,13,0,207,3062.0,301
143,8,0,687,39447.0,2790
104,2,1,1,7775.0,829
104,3,1,2048,5073.0,543
104,2,1,1847,8014.0,850
105,2,1,1863,3683.0,379
143,0,0,1791,22795.0,2944
179,4,1,612,4319.0,921
179,11,1,1584,7910.0,965
179,1,1,1887,7587.5,785
179,6,1,528,4470.0,515
154,14,0,699,27776.0,2931
105,12,1,1202,9270.0,762
106,0,1,1038,6041.0,765
106,0,1,1026,4061.0,521
106,12,1,1699,7380.0,617
8,4,2,1711,1237.0,251
19,4,2,629,1117.0,225
2,4,2,1834,868.0,186
6,4,2,606,895.5,181
8,4,2,671,1090.5,240
15,4,2,605,1164.0,243
143,4,0,58,14257.5,2998
189,4,0,1243,15654.5,3287
131,6,0,945,25239.0,2918
143,3,0,546,26353.0,2795
180,14,1,1036,8804.0,929
180,14,1,1641,6838.0,711
180,2,1,1706,10712.0,1119
180,5,1,596,9405.5,652
106,0,1,1123,10942.0,1407
107,1,1,1062,5513.0,575
59,6,0,718,28892.0,3304
180,11,1,100,7787.0,972
154,6,0,698,27464.0,3164
132,11,0,61,22595.0,2782
132,3,0,737,27053.0,2858
180,3,1,2056,10373.0,1097
181,8,1,1897,8660.0,617
181,7,1,1050,7618.0,695
188,11,0,679,2428.0,289
17,4,2,165,1730.0,369
22,4,2,665,1113.0,237
23,4,2,418,1160.0,252
24,4,2,1782,303.0,61
29,4,2,1606,593.0,121
30,9,2,817,633.0,125
30,9,2,827,900.0,174
32,4,2,411,795.0,171
32,9,2,1698,501.0,96
34,4,2,602,840.5,179
34,4,2,1555,485.5,99
181,10,1,1315,9558.0,876
181,11,1,1851,6332.0,773
181,1,1,1677,8221.0,845
181,5,1,507,13796.25,944
181,12,1,1887,12459.0,1026
45,9,2,60,586.0,114
47,4,2,419,636.5,137
47,4,2,161,472.5,98
48,9,2,1996,793.0,158
54,10,2,1532,403.0,39
57,10,2,1538,1647.0,152
64,10,2,1542,824.0,77
65,10,2,1566,825.0,78
137,6,1,1887,70.0,8
21,4,2,897,1291.5,278
24,4,2,660,578.0,128
170,2,2,1076,810.0,84
170,1,2,816,1238.0,132
170,2,2,2032,930.0,99
173,6,2,25,772.0,87
174,14,2,131,151.0,18
